"","easting","northing","plot_area","metric","value"
"48",403999.9995,3285499.9995,"250 m","max.canopy.ht.aop",20.6146209216534
"49",404249.9995,3285499.9995,"250 m","max.canopy.ht.aop",27.6083740471601
"50",404499.9995,3285499.9995,"250 m","max.canopy.ht.aop",29.5398979498851
"51",403499.9995,3284499.9995,"250 m","rumple.aop",1.83455609227093
"52",403749.9995,3284499.9995,"250 m","rumple.aop",1.70857202096416
"53",403999.9995,3284499.9995,"250 m","rumple.aop",1.82465211090799
"54",404249.9995,3284499.9995,"250 m","rumple.aop",1.63536373252962
"55",404499.9995,3284499.9995,"250 m","rumple.aop",1.87979837540065
"56",403499.9995,3284749.9995,"250 m","rumple.aop",1.86550881549407
"57",403749.9995,3284749.9995,"250 m","rumple.aop",1.79301113402719
"58",403999.9995,3284749.9995,"250 m","rumple.aop",1.75827130869277
"59",404249.9995,3284749.9995,"250 m","rumple.aop",1.87015262265089
"60",404499.9995,3284749.9995,"250 m","rumple.aop",2.03663856920069
"61",403499.9995,3284999.9995,"250 m","rumple.aop",1.85576126962161
"62",403749.9995,3284999.9995,"250 m","rumple.aop",1.86868251848543
"63",403999.9995,3284999.9995,"250 m","rumple.aop",1.84478913424405
"64",404249.9995,3284999.9995,"250 m","rumple.aop",1.82958902155535
"65",404499.9995,3284999.9995,"250 m","rumple.aop",1.85777801222537
"66",403499.9995,3285249.9995,"250 m","rumple.aop",1.59639059511502
"67",403749.9995,3285249.9995,"250 m","rumple.aop",1.82814034261589
"68",403999.9995,3285249.9995,"250 m","rumple.aop",1.79882414016069
"69",404249.9995,3285249.9995,"250 m","rumple.aop",1.79966082726466
"70",404499.9995,3285249.9995,"250 m","rumple.aop",1.8491556161771
"71",403499.9995,3285499.9995,"250 m","rumple.aop",1.55125042365022
"72",403749.9995,3285499.9995,"250 m","rumple.aop",1.67773227340354
"73",403999.9995,3285499.9995,"250 m","rumple.aop",1.77132151365525
"74",404249.9995,3285499.9995,"250 m","rumple.aop",1.92543842655894
"75",404499.9995,3285499.9995,"250 m","rumple.aop",1.89508414459732
"76",403499.9995,3284499.9995,"250 m","deepgaps.aop",85
"77",403749.9995,3284499.9995,"250 m","deepgaps.aop",72
"78",403999.9995,3284499.9995,"250 m","deepgaps.aop",24
"79",404249.9995,3284499.9995,"250 m","deepgaps.aop",67
"80",404499.9995,3284499.9995,"250 m","deepgaps.aop",68
"81",403499.9995,3284749.9995,"250 m","deepgaps.aop",45
"82",403749.9995,3284749.9995,"250 m","deepgaps.aop",26
"83",403999.9995,3284749.9995,"250 m","deepgaps.aop",38
"84",404249.9995,3284749.9995,"250 m","deepgaps.aop",77
"85",404499.9995,3284749.9995,"250 m","deepgaps.aop",134
"86",403499.9995,3284999.9995,"250 m","deepgaps.aop",34
"87",403749.9995,3284999.9995,"250 m","deepgaps.aop",210
"88",403999.9995,3284999.9995,"250 m","deepgaps.aop",281
"89",404249.9995,3284999.9995,"250 m","deepgaps.aop",49
"90",404499.9995,3284999.9995,"250 m","deepgaps.aop",30
"91",403499.9995,3285249.9995,"250 m","deepgaps.aop",381
"92",403749.9995,3285249.9995,"250 m","deepgaps.aop",309
"93",403999.9995,3285249.9995,"250 m","deepgaps.aop",45
"94",404249.9995,3285249.9995,"250 m","deepgaps.aop",26
"95",404499.9995,3285249.9995,"250 m","deepgaps.aop",7
"96",403499.9995,3285499.9995,"250 m","deepgaps.aop",291
"97",403749.9995,3285499.9995,"250 m","deepgaps.aop",402
"98",403999.9995,3285499.9995,"250 m","deepgaps.aop",33
"99",404249.9995,3285499.9995,"250 m","deepgaps.aop",75
"100",404499.9995,3285499.9995,"250 m","deepgaps.aop",375
"101",403499.9995,3284499.9995,"250 m","deepgap.fraction.aop",0.00136
"102",403749.9995,3284499.9995,"250 m","deepgap.fraction.aop",0.001152
"103",403999.9995,3284499.9995,"250 m","deepgap.fraction.aop",0.000384
"104",404249.9995,3284499.9995,"250 m","deepgap.fraction.aop",0.001072
"105",404499.9995,3284499.9995,"250 m","deepgap.fraction.aop",0.001088
"106",403499.9995,3284749.9995,"250 m","deepgap.fraction.aop",0.00072
"107",403749.9995,3284749.9995,"250 m","deepgap.fraction.aop",0.000416
"108",403999.9995,3284749.9995,"250 m","deepgap.fraction.aop",0.000608
"109",404249.9995,3284749.9995,"250 m","deepgap.fraction.aop",0.001232
"110",404499.9995,3284749.9995,"250 m","deepgap.fraction.aop",0.002144
"111",403499.9995,3284999.9995,"250 m","deepgap.fraction.aop",0.000544
"112",403749.9995,3284999.9995,"250 m","deepgap.fraction.aop",0.00336
"113",403999.9995,3284999.9995,"250 m","deepgap.fraction.aop",0.004496
"114",404249.9995,3284999.9995,"250 m","deepgap.fraction.aop",0.000784
"115",404499.9995,3284999.9995,"250 m","deepgap.fraction.aop",0.00048
"116",403499.9995,3285249.9995,"250 m","deepgap.fraction.aop",0.006096
"117",403749.9995,3285249.9995,"250 m","deepgap.fraction.aop",0.004944
"118",403999.9995,3285249.9995,"250 m","deepgap.fraction.aop",0.00072
"119",404249.9995,3285249.9995,"250 m","deepgap.fraction.aop",0.000416
"120",404499.9995,3285249.9995,"250 m","deepgap.fraction.aop",0.000112
"121",403499.9995,3285499.9995,"250 m","deepgap.fraction.aop",0.004656
"122",403749.9995,3285499.9995,"250 m","deepgap.fraction.aop",0.006432
"123",403999.9995,3285499.9995,"250 m","deepgap.fraction.aop",0.000528
"124",404249.9995,3285499.9995,"250 m","deepgap.fraction.aop",0.0012
"125",404499.9995,3285499.9995,"250 m","deepgap.fraction.aop",0.006
"126",403499.9995,3284499.9995,"250 m","cover.fraction.aop",0.99864
"127",403749.9995,3284499.9995,"250 m","cover.fraction.aop",0.998848
"128",403999.9995,3284499.9995,"250 m","cover.fraction.aop",0.999616
"129",404249.9995,3284499.9995,"250 m","cover.fraction.aop",0.998928
"130",404499.9995,3284499.9995,"250 m","cover.fraction.aop",0.998912
"131",403499.9995,3284749.9995,"250 m","cover.fraction.aop",0.99928
"132",403749.9995,3284749.9995,"250 m","cover.fraction.aop",0.999584
"133",403999.9995,3284749.9995,"250 m","cover.fraction.aop",0.999392
"134",404249.9995,3284749.9995,"250 m","cover.fraction.aop",0.998768
"135",404499.9995,3284749.9995,"250 m","cover.fraction.aop",0.997856
"136",403499.9995,3284999.9995,"250 m","cover.fraction.aop",0.999456
"137",403749.9995,3284999.9995,"250 m","cover.fraction.aop",0.99664
"138",403999.9995,3284999.9995,"250 m","cover.fraction.aop",0.995504
"139",404249.9995,3284999.9995,"250 m","cover.fraction.aop",0.999216
"140",404499.9995,3284999.9995,"250 m","cover.fraction.aop",0.99952
"141",403499.9995,3285249.9995,"250 m","cover.fraction.aop",0.993904
"142",403749.9995,3285249.9995,"250 m","cover.fraction.aop",0.995056
"143",403999.9995,3285249.9995,"250 m","cover.fraction.aop",0.99928
"144",404249.9995,3285249.9995,"250 m","cover.fraction.aop",0.999584
"145",404499.9995,3285249.9995,"250 m","cover.fraction.aop",0.999888
"146",403499.9995,3285499.9995,"250 m","cover.fraction.aop",0.995344
"147",403749.9995,3285499.9995,"250 m","cover.fraction.aop",0.993568
"148",403999.9995,3285499.9995,"250 m","cover.fraction.aop",0.999472
"149",404249.9995,3285499.9995,"250 m","cover.fraction.aop",0.9988
"150",404499.9995,3285499.9995,"250 m","cover.fraction.aop",0.994
"151",403499.9995,3284499.9995,"250 m","top.rugosity.aop",3.65506757361789
"152",403749.9995,3284499.9995,"250 m","top.rugosity.aop",3.17241429647051
"153",403999.9995,3284499.9995,"250 m","top.rugosity.aop",3.40031682180943
"154",404249.9995,3284499.9995,"250 m","top.rugosity.aop",3.23093320665627
"155",404499.9995,3284499.9995,"250 m","top.rugosity.aop",3.37430982607912
"156",403499.9995,3284749.9995,"250 m","top.rugosity.aop",4.11353423138817
"157",403749.9995,3284749.9995,"250 m","top.rugosity.aop",3.91106786467603
"158",403999.9995,3284749.9995,"250 m","top.rugosity.aop",3.49864273805192
"159",404249.9995,3284749.9995,"250 m","top.rugosity.aop",3.38309199549085
"160",404499.9995,3284749.9995,"250 m","top.rugosity.aop",3.67548627016415
"161",403499.9995,3284999.9995,"250 m","top.rugosity.aop",2.93117928438376
"162",403749.9995,3284999.9995,"250 m","top.rugosity.aop",3.41256622779289
"163",403999.9995,3284999.9995,"250 m","top.rugosity.aop",3.49927319484378
"164",404249.9995,3284999.9995,"250 m","top.rugosity.aop",3.27885512872282
"165",404499.9995,3284999.9995,"250 m","top.rugosity.aop",3.19257010857165
"166",403499.9995,3285249.9995,"250 m","top.rugosity.aop",5.49681408637435
"167",403749.9995,3285249.9995,"250 m","top.rugosity.aop",5.60328026730803
"168",403999.9995,3285249.9995,"250 m","top.rugosity.aop",3.80668039276237
"169",404249.9995,3285249.9995,"250 m","top.rugosity.aop",3.29219827305238
"170",404499.9995,3285249.9995,"250 m","top.rugosity.aop",3.48738868504382
"171",403499.9995,3285499.9995,"250 m","top.rugosity.aop",5.59816414429538
"172",403749.9995,3285499.9995,"250 m","top.rugosity.aop",4.65965397022598
"173",403999.9995,3285499.9995,"250 m","top.rugosity.aop",3.01511481586202
"174",404249.9995,3285499.9995,"250 m","top.rugosity.aop",4.47933792526201
"175",404499.9995,3285499.9995,"250 m","top.rugosity.aop",4.04175366638602
"176",403499.9995,3284499.9995,"250 m","vert.sd.aop",3.93259923169035
"177",403749.9995,3284499.9995,"250 m","vert.sd.aop",3.6841259468316
"178",403999.9995,3284499.9995,"250 m","vert.sd.aop",3.87498072103695
"179",404249.9995,3284499.9995,"250 m","vert.sd.aop",3.69000195271804
"180",404499.9995,3284499.9995,"250 m","vert.sd.aop",3.96387950685818
"181",403499.9995,3284749.9995,"250 m","vert.sd.aop",4.42188246262407
"182",403749.9995,3284749.9995,"250 m","vert.sd.aop",4.41984792080199
"183",403999.9995,3284749.9995,"250 m","vert.sd.aop",3.98923032270728
"184",404249.9995,3284749.9995,"250 m","vert.sd.aop",4.10192130976784
"185",404499.9995,3284749.9995,"250 m","vert.sd.aop",4.36454250414041
"186",403499.9995,3284999.9995,"250 m","vert.sd.aop",3.35250913037146
"187",403749.9995,3284999.9995,"250 m","vert.sd.aop",3.91420384551305
"188",403999.9995,3284999.9995,"250 m","vert.sd.aop",3.97800951315685
"189",404249.9995,3284999.9995,"250 m","vert.sd.aop",3.66201504930078
"190",404499.9995,3284999.9995,"250 m","vert.sd.aop",3.58881075268879
"191",403499.9995,3285249.9995,"250 m","vert.sd.aop",3.7157993621753
"192",403749.9995,3285249.9995,"250 m","vert.sd.aop",4.16930885520382
"193",403999.9995,3285249.9995,"250 m","vert.sd.aop",4.23513820804966
"194",404249.9995,3285249.9995,"250 m","vert.sd.aop",3.90373790227096
"195",404499.9995,3285249.9995,"250 m","vert.sd.aop",3.84823261459363
"196",403499.9995,3285499.9995,"250 m","vert.sd.aop",3.80211507947114
"197",403749.9995,3285499.9995,"250 m","vert.sd.aop",3.68680822501786
"198",403999.9995,3285499.9995,"250 m","vert.sd.aop",3.54441048207894
"199",404249.9995,3285499.9995,"250 m","vert.sd.aop",4.91602331964779
"200",404499.9995,3285499.9995,"250 m","vert.sd.aop",4.10692175788954
"201",403499.9995,3284499.9995,"250 m","sd.sd.aop",0.943951085081603
"202",403749.9995,3284499.9995,"250 m","sd.sd.aop",NA
"203",403999.9995,3284499.9995,"250 m","sd.sd.aop",NA
"204",404249.9995,3284499.9995,"250 m","sd.sd.aop",0.810512638041705
"205",404499.9995,3284499.9995,"250 m","sd.sd.aop",NA
"206",403499.9995,3284749.9995,"250 m","sd.sd.aop",2.88043573465222
"207",403749.9995,3284749.9995,"250 m","sd.sd.aop",NA
"208",403999.9995,3284749.9995,"250 m","sd.sd.aop",0.730691042437304
"209",404249.9995,3284749.9995,"250 m","sd.sd.aop",0.235019201800605
"210",404499.9995,3284749.9995,"250 m","sd.sd.aop",NA
"211",403499.9995,3284999.9995,"250 m","sd.sd.aop",0.112426366858637
"212",403749.9995,3284999.9995,"250 m","sd.sd.aop",NA
"213",403999.9995,3284999.9995,"250 m","sd.sd.aop",NA
"214",404249.9995,3284999.9995,"250 m","sd.sd.aop",0.190089805282263
"215",404499.9995,3284999.9995,"250 m","sd.sd.aop",NA
"216",403499.9995,3285249.9995,"250 m","sd.sd.aop",0.667137724239279
"217",403749.9995,3285249.9995,"250 m","sd.sd.aop",NA
"218",403999.9995,3285249.9995,"250 m","sd.sd.aop",1.9171252548979
"219",404249.9995,3285249.9995,"250 m","sd.sd.aop",NA
"220",404499.9995,3285249.9995,"250 m","sd.sd.aop",NA
"221",403499.9995,3285499.9995,"250 m","sd.sd.aop",0.206606781597473
"222",403749.9995,3285499.9995,"250 m","sd.sd.aop",1.71547949428151
"223",403999.9995,3285499.9995,"250 m","sd.sd.aop",1.32097162374646
"224",404249.9995,3285499.9995,"250 m","sd.sd.aop",NA
"225",404499.9995,3285499.9995,"250 m","sd.sd.aop",2.87898317580784
"226",403499.9995,3284499.9995,"250 m","entropy.aop",0.847876361468295
"227",403749.9995,3284499.9995,"250 m","entropy.aop",0.861964981390988
"228",403999.9995,3284499.9995,"250 m","entropy.aop",0.854266117975343
"229",404249.9995,3284499.9995,"250 m","entropy.aop",0.794982368771802
"230",404499.9995,3284499.9995,"250 m","entropy.aop",0.82118584456261
"231",403499.9995,3284749.9995,"250 m","entropy.aop",0.891521080985982
"232",403749.9995,3284749.9995,"250 m","entropy.aop",0.875277652772304
"233",403999.9995,3284749.9995,"250 m","entropy.aop",0.764748857059256
"234",404249.9995,3284749.9995,"250 m","entropy.aop",0.849631984165648
"235",404499.9995,3284749.9995,"250 m","entropy.aop",0.885001577456574
"236",403499.9995,3284999.9995,"250 m","entropy.aop",0.833049424619512
"237",403749.9995,3284999.9995,"250 m","entropy.aop",0.876888707024661
"238",403999.9995,3284999.9995,"250 m","entropy.aop",0.862573068828706
"239",404249.9995,3284999.9995,"250 m","entropy.aop",0.847581416845693
"240",404499.9995,3284999.9995,"250 m","entropy.aop",0.863730993374487
"241",403499.9995,3285249.9995,"250 m","entropy.aop",0.851916016560273
"242",403749.9995,3285249.9995,"250 m","entropy.aop",0.898244487616373
"243",403999.9995,3285249.9995,"250 m","entropy.aop",0.894598052748319
"244",404249.9995,3285249.9995,"250 m","entropy.aop",0.88219986248701
"245",404499.9995,3285249.9995,"250 m","entropy.aop",0.865414932231477
"246",403499.9995,3285499.9995,"250 m","entropy.aop",0.849848341480858
"247",403749.9995,3285499.9995,"250 m","entropy.aop",0.861269789588373
"248",403999.9995,3285499.9995,"250 m","entropy.aop",0.876431610806324
"249",404249.9995,3285499.9995,"250 m","entropy.aop",0.89756237241361
"250",404499.9995,3285499.9995,"250 m","entropy.aop",0.821125711737068
"251",403499.9995,3284499.9995,"250 m","GFP.AOP.aop",0.844146860379677
"252",403749.9995,3284499.9995,"250 m","GFP.AOP.aop",0.810643596892206
"253",403999.9995,3284499.9995,"250 m","GFP.AOP.aop",0.82837825197943
"254",404249.9995,3284499.9995,"250 m","GFP.AOP.aop",0.853523012589692
"255",404499.9995,3284499.9995,"250 m","GFP.AOP.aop",0.843628589109242
"256",403499.9995,3284749.9995,"250 m","GFP.AOP.aop",0.833077428220721
"257",403749.9995,3284749.9995,"250 m","GFP.AOP.aop",0.846360170343407
"258",403999.9995,3284749.9995,"250 m","GFP.AOP.aop",0.8981784916834
"259",404249.9995,3284749.9995,"250 m","GFP.AOP.aop",0.848776387228833
"260",404499.9995,3284749.9995,"250 m","GFP.AOP.aop",0.850435741038775
"261",403499.9995,3284999.9995,"250 m","GFP.AOP.aop",0.819543398587885
"262",403749.9995,3284999.9995,"250 m","GFP.AOP.aop",0.816577231307335
"263",403999.9995,3284999.9995,"250 m","GFP.AOP.aop",0.840237869247069
"264",404249.9995,3284999.9995,"250 m","GFP.AOP.aop",0.836180138665877
"265",404499.9995,3284999.9995,"250 m","GFP.AOP.aop",0.817709208662552
"266",403499.9995,3285249.9995,"250 m","GFP.AOP.aop",0.844939401556349
"267",403749.9995,3285249.9995,"250 m","GFP.AOP.aop",0.850021037000335
"268",403999.9995,3285249.9995,"250 m","GFP.AOP.aop",0.835222491841463
"269",404249.9995,3285249.9995,"250 m","GFP.AOP.aop",0.823422779982694
"270",404499.9995,3285249.9995,"250 m","GFP.AOP.aop",0.821719097551113
"271",403499.9995,3285499.9995,"250 m","GFP.AOP.aop",0.864690595512024
"272",403749.9995,3285499.9995,"250 m","GFP.AOP.aop",0.863740541303747
"273",403999.9995,3285499.9995,"250 m","GFP.AOP.aop",0.818609210348306
"274",404249.9995,3285499.9995,"250 m","GFP.AOP.aop",0.863120164752221
"275",404499.9995,3285499.9995,"250 m","GFP.AOP.aop",0.861827743781023
"276",403499.9995,3284499.9995,"250 m","VAI.AOP.aop",8.56951430785889
"277",403749.9995,3284499.9995,"250 m","VAI.AOP.aop",9.45130421199282
"278",403999.9995,3284499.9995,"250 m","VAI.AOP.aop",8.9396662411427
"279",404249.9995,3284499.9995,"250 m","VAI.AOP.aop",8.04555739402565
"280",404499.9995,3284499.9995,"250 m","VAI.AOP.aop",7.75122851558002
"281",403499.9995,3284749.9995,"250 m","VAI.AOP.aop",8.80150721785993
"282",403749.9995,3284749.9995,"250 m","VAI.AOP.aop",8.83591465940096
"283",403999.9995,3284749.9995,"250 m","VAI.AOP.aop",8.12982609693392
"284",404249.9995,3284749.9995,"250 m","VAI.AOP.aop",7.5377997945253
"285",404499.9995,3284749.9995,"250 m","VAI.AOP.aop",7.09704690275313
"286",403499.9995,3284999.9995,"250 m","VAI.AOP.aop",8.9998977318132
"287",403749.9995,3284999.9995,"250 m","VAI.AOP.aop",8.81114019985198
"288",403999.9995,3284999.9995,"250 m","VAI.AOP.aop",8.35177380531183
"289",404249.9995,3284999.9995,"250 m","VAI.AOP.aop",8.64777217603194
"290",404499.9995,3284999.9995,"250 m","VAI.AOP.aop",8.40528253297727
"291",403499.9995,3285249.9995,"250 m","VAI.AOP.aop",7.71509379108573
"292",403749.9995,3285249.9995,"250 m","VAI.AOP.aop",6.95084973717211
"293",403999.9995,3285249.9995,"250 m","VAI.AOP.aop",8.34144536582072
"294",404249.9995,3285249.9995,"250 m","VAI.AOP.aop",8.49695080116535
"295",404499.9995,3285249.9995,"250 m","VAI.AOP.aop",9.28016656889594
"296",403499.9995,3285499.9995,"250 m","VAI.AOP.aop",7.01161699996831
"297",403749.9995,3285499.9995,"250 m","VAI.AOP.aop",6.40247234394147
"298",403999.9995,3285499.9995,"250 m","VAI.AOP.aop",8.08642775690156
"299",404249.9995,3285499.9995,"250 m","VAI.AOP.aop",8.08875811073374
"300",404499.9995,3285499.9995,"250 m","VAI.AOP.aop",8.75971135750777
"301",403499.9995,3284499.9995,"250 m","VCI.AOP.aop",0.599861226926055
"302",403749.9995,3284499.9995,"250 m","VCI.AOP.aop",0.586880854416248
"303",403999.9995,3284499.9995,"250 m","VCI.AOP.aop",0.597106392185339
"304",404249.9995,3284499.9995,"250 m","VCI.AOP.aop",0.568954477902617
"305",404499.9995,3284499.9995,"250 m","VCI.AOP.aop",0.573984273334605
"306",403499.9995,3284749.9995,"250 m","VCI.AOP.aop",0.623146493842424
"307",403749.9995,3284749.9995,"250 m","VCI.AOP.aop",0.626420357878204
"308",403999.9995,3284749.9995,"250 m","VCI.AOP.aop",0.599640238059295
"309",404249.9995,3284749.9995,"250 m","VCI.AOP.aop",0.593867271656283
"310",404499.9995,3284749.9995,"250 m","VCI.AOP.aop",0.610744563069034
"311",403499.9995,3284999.9995,"250 m","VCI.AOP.aop",0.567193295141415
"312",403749.9995,3284999.9995,"250 m","VCI.AOP.aop",0.597041880722479
"313",403999.9995,3284999.9995,"250 m","VCI.AOP.aop",0.602912701659333
"314",404249.9995,3284999.9995,"250 m","VCI.AOP.aop",0.584920699898138
"315",404499.9995,3284999.9995,"250 m","VCI.AOP.aop",0.579746037817503
"316",403499.9995,3285249.9995,"250 m","VCI.AOP.aop",0.58791203152533
"317",403749.9995,3285249.9995,"250 m","VCI.AOP.aop",0.611582261168288
"318",403999.9995,3285249.9995,"250 m","VCI.AOP.aop",0.617367144608271
"319",404249.9995,3285249.9995,"250 m","VCI.AOP.aop",0.600658054839727
"320",404499.9995,3285249.9995,"250 m","VCI.AOP.aop",0.597227709105486
"321",403499.9995,3285499.9995,"250 m","VCI.AOP.aop",0.594018498929834
"322",403749.9995,3285499.9995,"250 m","VCI.AOP.aop",0.586407523401752
"323",403999.9995,3285499.9995,"250 m","VCI.AOP.aop",0.579417393161425
"324",404249.9995,3285499.9995,"250 m","VCI.AOP.aop",0.649457297934466
"325",404499.9995,3285499.9995,"250 m","VCI.AOP.aop",0.606451120801817
